"time","state","region","num","vol","cat","pop","pden","vote","div"
2017-08-27,"NC","South",0,0,"N",8382993,212,51.9,56
2017-08-27,"ND","Midwest",0,0,"N",756927,10,69.8,27
2017-08-27,"NE","Midwest",0,0,"N",1896190,24,63.5,36
2017-08-27,"NH","Northeast",0,0,"N",1330608,148,49.8,18
2017-08-27,"NJ","Northeast",0,0,"N",8958013,1218,42.7,67
2017-08-27,"NM","West",0,0,"N",2085109,17,45.3,73
2017-08-27,"NV","West",1,100,"S",2890845,26,48.7,72
2017-08-27,"NY","Northeast",0,0,"N",19795791,420,38.2,70
2017-08-27,"OH","Midwest",0,0,"N",11613423,284,54.3,36
2017-08-27,"OK","South",0,0,"N",3911338,57,69.3,56
2017-08-27,"OR","West",0,0,"N",4028977,41,43.8,43
2017-08-27,"PA","Northeast",0,0,"N",12802503,286,50.4,41
2017-08-27,"RI","Northeast",0,0,"N",1056298,1021,41.7,51
2017-08-27,"SC","South",0,0,"N",4896146,162,57.5,53
2017-08-27,"SD","Midwest",0,0,"N",858469,11,66,33
2017-08-27,"TN","South",0,0,"N",6600299,160,63.6,43
2017-08-27,"TX","South",1,100,"S",27469114,105,54.7,70
2017-08-27,"UT","West",0,0,"N",2995919,36,62.4,42
2017-08-27,"VA","South",0,0,"N",10042802,206,47.2,58
2017-08-27,"VT","Northeast",0,0,"N",626042,67,34.8,13
2017-08-27,"WA","West",0,0,"N",7170351,107,41.2,53
2017-08-27,"WI","Midwest",0,0,"N",5771337,106,50.4,35
2017-08-27,"WV","South",0,0,"N",1844128,76,72.2,15
2017-08-27,"WY","West",0,0,"N",586107,6,75.7,31
2017-08-28,"AK","West",0,0,"N",738432,1,58.4,61
2017-08-28,"AL","South",0,0,"N",4858979,95,64.4,50
2017-08-28,"AR","South",0,0,"N",2978204,57,64.3,46
2017-08-28,"AZ","West",0,0,"N",6828065,60,51.9,65
2017-08-28,"CA","West",0,0,"N",39144818,251,33.9,79
2017-08-28,"CO","West",0,0,"N",5456574,52,47.3,52
2017-08-28,"CT","Northeast",0,0,"N",3590886,741,42.9,56
2017-08-28,"DC","South",1,1000,"L",672228,11000,4.3,69
2017-08-28,"DE","South",0,0,"N",945934,485,44,56
2017-08-28,"FL","South",0,0,"N",20271272,378,50.6,62
2017-08-28,"GA","South",0,0,"N",10214860,177,52.7,62
2017-08-28,"HI","West",0,0,"N",1431603,222,32.6,83
2017-08-28,"IA","Midwest",0,0,"N",3123899,55,55.1,27
2017-08-28,"ID","West",0,0,"N",1654930,20,68.3,34
2017-08-28,"IL","Midwest",0,0,"N",12859995,231,41,61
2017-08-28,"IN","Midwest",0,0,"N",6619680,184,60.1,37
2017-08-28,"KS","Midwest",0,0,"N",2911641,36,61.1,43
2017-08-28,"KY","South",0,0,"N",4425092,112,65.7,28
2017-08-28,"LA","South",0,0,"N",4670724,108,60.2,55
2017-08-28,"MA","Northeast",0,0,"N",6794422,871,35.3,49
2017-08-28,"MD","South",0,0,"N",6006401,618,36,66
2017-08-28,"ME","Northeast",0,0,"N",1329328,43,48.4,13
2017-08-28,"MI","Midwest",0,0,"N",9922576,175,50.1,42
2017-08-28,"MN","Midwest",0,0,"N",5489594,68,49.2,36
2017-08-28,"MO","Midwest",0,0,"N",6083672,88,59.8,36
2017-08-28,"MS","South",0,0,"N",2992333,63,59.1,54
2017-08-28,"MT","West",0,0,"N",1032949,7,61.1,26
2017-08-28,"NC","South",0,0,"N",8382993,212,51.9,56
2017-08-28,"ND","Midwest",0,0,"N",756927,10,69.8,27
2017-08-28,"NE","Midwest",0,0,"N",1896190,24,63.5,36
2017-08-28,"NH","Northeast",0,0,"N",1330608,148,49.8,18
2017-08-28,"NJ","Northeast",0,0,"N",8958013,1218,42.7,67
2017-08-28,"NM","West",0,0,"N",2085109,17,45.3,73
2017-08-28,"NV","West",0,0,"N",2890845,26,48.7,72
2017-08-28,"NY","Northeast",1,2,"S",19795791,420,38.2,70
2017-08-28,"OH","Midwest",0,0,"N",11613423,284,54.3,36
2017-08-28,"OK","South",0,0,"N",3911338,57,69.3,56
2017-08-28,"OR","West",0,0,"N",4028977,41,43.8,43
2017-08-28,"PA","Northeast",0,0,"N",12802503,286,50.4,41
2017-08-28,"RI","Northeast",0,0,"N",1056298,1021,41.7,51
2017-08-28,"SC","South",0,0,"N",4896146,162,57.5,53
2017-08-28,"SD","Midwest",0,0,"N",858469,11,66,33
2017-08-28,"TN","South",0,0,"N",6600299,160,63.6,43
2017-08-28,"TX","South",0,0,"N",27469114,105,54.7,70
2017-08-28,"UT","West",0,0,"N",2995919,36,62.4,42
2017-08-28,"VA","South",0,0,"N",10042802,206,47.2,58
2017-08-28,"VT","Northeast",0,0,"N",626042,67,34.8,13
2017-08-28,"WA","West",0,0,"N",7170351,107,41.2,53
2017-08-28,"WI","Midwest",0,0,"N",5771337,106,50.4,35
2017-08-28,"WV","South",0,0,"N",1844128,76,72.2,15
2017-08-28,"WY","West",0,0,"N",586107,6,75.7,31
2017-08-29,"AK","West",0,0,"N",738432,1,58.4,61
2017-08-29,"AL","South",0,0,"N",4858979,95,64.4,50
2017-08-29,"AR","South",0,0,"N",2978204,57,64.3,46
2017-08-29,"AZ","West",0,0,"N",6828065,60,51.9,65
2017-08-29,"CA","West",0,0,"N",39144818,251,33.9,79
2017-08-29,"CO","West",0,0,"N",5456574,52,47.3,52
2017-08-29,"CT","Northeast",0,0,"N",3590886,741,42.9,56
2017-08-29,"DC","South",0,0,"N",672228,11000,4.3,69
2017-08-29,"DE","South",0,0,"N",945934,485,44,56
2017-08-29,"FL","South",0,0,"N",20271272,378,50.6,62
2017-08-29,"GA","South",0,0,"N",10214860,177,52.7,62
2017-08-29,"HI","West",0,0,"N",1431603,222,32.6,83
2017-08-29,"IA","Midwest",0,0,"N",3123899,55,55.1,27
2017-08-29,"ID","West",0,0,"N",1654930,20,68.3,34
2017-08-29,"IL","Midwest",0,0,"N",12859995,231,41,61
2017-08-29,"IN","Midwest",0,0,"N",6619680,184,60.1,37
2017-08-29,"KS","Midwest",0,0,"N",2911641,36,61.1,43
2017-08-29,"KY","South",0,0,"N",4425092,112,65.7,28
2017-08-29,"LA","South",0,0,"N",4670724,108,60.2,55
2017-08-29,"MA","Northeast",0,0,"N",6794422,871,35.3,49
2017-08-29,"MD","South",0,0,"N",6006401,618,36,66
2017-08-29,"ME","Northeast",0,0,"N",1329328,43,48.4,13
2017-08-29,"MI","Midwest",0,0,"N",9922576,175,50.1,42
2017-08-29,"MN","Midwest",0,0,"N",5489594,68,49.2,36
2017-08-29,"MO","Midwest",0,0,"N",6083672,88,59.8,36
2017-08-29,"MS","South",0,0,"N",2992333,63,59.1,54
2017-08-29,"MT","West",0,0,"N",1032949,7,61.1,26
2017-08-29,"NC","South",0,0,"N",8382993,212,51.9,56
2017-08-29,"ND","Midwest",0,0,"N",756927,10,69.8,27
2017-08-29,"NE","Midwest",0,0,"N",1896190,24,63.5,36
2017-08-29,"NH","Northeast",0,0,"N",1330608,148,49.8,18
2017-08-29,"NJ","Northeast",0,0,"N",8958013,1218,42.7,67
2017-08-29,"NM","West",0,0,"N",2085109,17,45.3,73
2017-08-29,"NV","West",0,0,"N",2890845,26,48.7,72
2017-08-29,"NY","Northeast",0,0,"N",19795791,420,38.2,70
2017-08-29,"OH","Midwest",0,0,"N",11613423,284,54.3,36
2017-08-29,"OK","South",0,0,"N",3911338,57,69.3,56
2017-08-29,"OR","West",0,0,"N",4028977,41,43.8,43
2017-08-29,"PA","Northeast",0,0,"N",12802503,286,50.4,41
2017-08-29,"RI","Northeast",0,0,"N",1056298,1021,41.7,51
2017-08-29,"SC","South",0,0,"N",4896146,162,57.5,53
2017-08-29,"SD","Midwest",0,0,"N",858469,11,66,33
2017-08-29,"TN","South",0,0,"N",6600299,160,63.6,43
2017-08-29,"TX","South",0,0,"N",27469114,105,54.7,70
2017-08-29,"UT","West",0,0,"N",2995919,36,62.4,42
2017-08-29,"VA","South",0,0,"N",10042802,206,47.2,58
2017-08-29,"VT","Northeast",0,0,"N",626042,67,34.8,13
2017-08-29,"WA","West",0,0,"N",7170351,107,41.2,53
2017-08-29,"WI","Midwest",0,0,"N",5771337,106,50.4,35
2017-08-29,"WV","South",0,0,"N",1844128,76,72.2,15
2017-08-29,"WY","West",0,0,"N",586107,6,75.7,31
2017-08-30,"AK","West",0,0,"N",738432,1,58.4,61
2017-08-30,"AL","South",0,0,"N",4858979,95,64.4,50
2017-08-30,"AR","South",0,0,"N",2978204,57,64.3,46
2017-08-30,"AZ","West",0,0,"N",6828065,60,51.9,65
2017-08-30,"CA","West",0,0,"N",39144818,251,33.9,79
2017-08-30,"CO","West",0,0,"N",5456574,52,47.3,52
2017-08-30,"CT","Northeast",0,0,"N",3590886,741,42.9,56
2017-08-30,"DC","South",0,0,"N",672228,11000,4.3,69
2017-08-30,"DE","South",0,0,"N",945934,485,44,56
2017-08-30,"FL","South",1,100,"S",20271272,378,50.6,62
2017-08-30,"GA","South",0,0,"N",10214860,177,52.7,62
2017-08-30,"HI","West",0,0,"N",1431603,222,32.6,83
2017-08-30,"IA","Midwest",0,0,"N",3123899,55,55.1,27
2017-08-30,"ID","West",0,0,"N",1654930,20,68.3,34
2017-08-30,"IL","Midwest",1,0,"S",12859995,231,41,61
2017-08-30,"IN","Midwest",0,0,"N",6619680,184,60.1,37
2017-08-30,"KS","Midwest",0,0,"N",2911641,36,61.1,43
2017-08-30,"KY","South",0,0,"N",4425092,112,65.7,28
2017-08-30,"LA","South",0,0,"N",4670724,108,60.2,55
2017-08-30,"MA","Northeast",0,0,"N",6794422,871,35.3,49
2017-08-30,"MD","South",0,0,"N",6006401,618,36,66
2017-08-30,"ME","Northeast",0,0,"N",1329328,43,48.4,13
2017-08-30,"MI","Midwest",0,0,"N",9922576,175,50.1,42
2017-08-30,"MN","Midwest",0,0,"N",5489594,68,49.2,36
2017-08-30,"MO","Midwest",0,0,"N",6083672,88,59.8,36
2017-08-30,"MS","South",0,0,"N",2992333,63,59.1,54
2017-08-30,"MT","West",0,0,"N",1032949,7,61.1,26
2017-08-30,"NC","South",0,0,"N",8382993,212,51.9,56
2017-08-30,"ND","Midwest",0,0,"N",756927,10,69.8,27
2017-08-30,"NE","Midwest",0,0,"N",1896190,24,63.5,36
2017-08-30,"NH","Northeast",0,0,"N",1330608,148,49.8,18
2017-08-30,"NJ","Northeast",0,0,"N",8958013,1218,42.7,67
2017-08-30,"NM","West",0,0,"N",2085109,17,45.3,73
2017-08-30,"NV","West",0,0,"N",2890845,26,48.7,72
2017-08-30,"NY","Northeast",0,0,"N",19795791,420,38.2,70
2017-08-30,"OH","Midwest",1,300,"L",11613423,284,54.3,36
2017-08-30,"OK","South",0,0,"N",3911338,57,69.3,56
2017-08-30,"OR","West",0,0,"N",4028977,41,43.8,43
2017-08-30,"PA","Northeast",0,0,"N",12802503,286,50.4,41
2017-08-30,"RI","Northeast",0,0,"N",1056298,1021,41.7,51
2017-08-30,"SC","South",0,0,"N",4896146,162,57.5,53
2017-08-30,"SD","Midwest",0,0,"N",858469,11,66,33
2017-08-30,"TN","South",0,0,"N",6600299,160,63.6,43
2017-08-30,"TX","South",0,0,"N",27469114,105,54.7,70
2017-08-30,"UT","West",0,0,"N",2995919,36,62.4,42
2017-08-30,"VA","South",0,0,"N",10042802,206,47.2,58
2017-08-30,"VT","Northeast",0,0,"N",626042,67,34.8,13
2017-08-30,"WA","West",0,0,"N",7170351,107,41.2,53
2017-08-30,"WI","Midwest",0,0,"N",5771337,106,50.4,35
2017-08-30,"WV","South",0,0,"N",1844128,76,72.2,15
2017-08-30,"WY","West",0,0,"N",586107,6,75.7,31
2017-08-31,"AK","West",0,0,"N",738432,1,58.4,61
2017-08-31,"AL","South",0,0,"N",4858979,95,64.4,50
2017-08-31,"AR","South",0,0,"N",2978204,57,64.3,46
2017-08-31,"AZ","West",0,0,"N",6828065,60,51.9,65
2017-08-31,"CA","West",0,0,"N",39144818,251,33.9,79
2017-08-31,"CO","West",0,0,"N",5456574,52,47.3,52
2017-08-31,"CT","Northeast",0,0,"N",3590886,741,42.9,56
2017-08-31,"DC","South",0,0,"N",672228,11000,4.3,69
2017-08-31,"DE","South",0,0,"N",945934,485,44,56
2017-08-31,"FL","South",0,0,"N",20271272,378,50.6,62
2017-08-31,"GA","South",0,0,"N",10214860,177,52.7,62
2017-08-31,"HI","West",0,0,"N",1431603,222,32.6,83
2017-08-31,"IA","Midwest",0,0,"N",3123899,55,55.1,27
2017-08-31,"ID","West",0,0,"N",1654930,20,68.3,34
2017-08-31,"IL","Midwest",0,0,"N",12859995,231,41,61
2017-08-31,"IN","Midwest",0,0,"N",6619680,184,60.1,37
2017-08-31,"KS","Midwest",0,0,"N",2911641,36,61.1,43
2017-08-31,"KY","South",0,0,"N",4425092,112,65.7,28
2017-08-31,"LA","South",0,0,"N",4670724,108,60.2,55
2017-08-31,"MA","Northeast",0,0,"N",6794422,871,35.3,49
2017-08-31,"MD","South",1,1502,"L",6006401,618,36,66
2017-08-31,"ME","Northeast",0,0,"N",1329328,43,48.4,13
2017-08-31,"MI","Midwest",0,0,"N",9922576,175,50.1,42
2017-08-31,"MN","Midwest",0,0,"N",5489594,68,49.2,36
2017-08-31,"MO","Midwest",0,0,"N",6083672,88,59.8,36
2017-08-31,"MS","South",0,0,"N",2992333,63,59.1,54
2017-08-31,"MT","West",0,0,"N",1032949,7,61.1,26
2017-08-31,"NC","South",0,0,"N",8382993,212,51.9,56
2017-08-31,"ND","Midwest",0,0,"N",756927,10,69.8,27
2017-08-31,"NE","Midwest",0,0,"N",1896190,24,63.5,36
2017-08-31,"NH","Northeast",0,0,"N",1330608,148,49.8,18
2017-08-31,"NJ","Northeast",0,0,"N",8958013,1218,42.7,67
2017-08-31,"NM","West",0,0,"N",2085109,17,45.3,73
2017-08-31,"NV","West",0,0,"N",2890845,26,48.7,72
2017-08-31,"NY","Northeast",0,0,"N",19795791,420,38.2,70
2017-08-31,"OH","Midwest",0,0,"N",11613423,284,54.3,36
2017-08-31,"OK","South",0,0,"N",3911338,57,69.3,56
2017-08-31,"OR","West",0,0,"N",4028977,41,43.8,43
2017-08-31,"PA","Northeast",0,0,"N",12802503,286,50.4,41
2017-08-31,"RI","Northeast",0,0,"N",1056298,1021,41.7,51
2017-08-31,"SC","South",0,0,"N",4896146,162,57.5,53
2017-08-31,"SD","Midwest",0,0,"N",858469,11,66,33
2017-08-31,"TN","South",0,0,"N",6600299,160,63.6,43
2017-08-31,"TX","South",0,0,"N",27469114,105,54.7,70
2017-08-31,"UT","West",0,0,"N",2995919,36,62.4,42
2017-08-31,"VA","South",0,0,"N",10042802,206,47.2,58
2017-08-31,"VT","Northeast",0,0,"N",626042,67,34.8,13
2017-08-31,"WA","West",0,0,"N",7170351,107,41.2,53
2017-08-31,"WI","Midwest",0,0,"N",5771337,106,50.4,35
2017-08-31,"WV","South",0,0,"N",1844128,76,72.2,15
2017-08-31,"WY","West",0,0,"N",586107,6,75.7,31
